Time	Iteration	l1	l2	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
56.67037582397461	47	68.9864	72.4989	176.103448276	9.4808148478	197.0	161.0	176.103448276	9.4808148478	5107	244881
57.65112113952637	48	75.4999	85.8209	191.518518519	8.93337632813	200.0	176.0	191.518518519	8.93337632813	5171	250052
58.69269561767578	49	75.7765	80.1245	200.0	0.0	200.0	200.0	200.0	0.0	5200	255252
59.71867251396179	50	73.4889	83.6969	200.0	0.0	200.0	200.0	200.0	0.0	5200	260452
61.06540775299072	51	68.6375	78.7604	196.692307692	16.5384615385	200.0	114.0	196.692307692	16.5384615385	5114	265566
62.82155632972717	52	58.0371	63.5761	169.3	35.1303762196	200.0	111.0	169.3	35.1303762196	5079	270645
64.42989993095398	53	49.3691	54.2375	144.4	33.0611554547	200.0	102.0	144.4	33.0611554547	5054	275699
65.31488180160522	54	46.4906	51.445	143.571428571	34.0170425474	200.0	105.0	143.571428571	34.0170425474	5025	280724
66.17355442047119	55	52.3989	56.6872	155.575757576	33.468239402	200.0	99.0	155.575757576	33.468239402	5134	285858
66.99877667427063	56	52.0024	55.7267	157.28125	33.4133528464	200.0	105.0	157.28125	33.4133528464	5033	290891
67.93980932235718	57	52.4222	55.0918	164.290322581	35.2513495952	200.0	90.0	164.290322581	35.2513495952	5093	295984
68.89738416671753	58	55.3273	57.0475	178.310344828	21.4011012418	200.0	127.0	178.310344828	21.4011012418	5171	301155
69.86055159568787	59	58.3409	59.9402	181.428571429	22.8479892386	200.0	126.0	181.428571429	22.8479892386	5080	306235
71.00480103492737	60	60.8809	62.7506	184.642857143	18.9891214829	200.0	142.0	184.642857143	18.9891214829	5170	311405
72.12305212020874	61	58.8693	60.1449	176.034482759	28.4828838605	200.0	105.0	176.034482759	28.4828838605	5105	316510
73.97144079208374	62	62.0558	62.5445	184.357142857	25.7435349522	200.0	110.0	184.357142857	25.7435349522	5162	321672
75.80293679237366	63	65.0619	65.6375	186.444444444	24.7675614215	200.0	123.0	186.444444444	24.7675614215	5034	326706
77.04712200164795	64	62.2667	62.6012	181.964285714	24.7984477378	200.0	117.0	181.964285714	24.7984477378	5095	331801
78.10908961296082	65	63.3341	63.5298	177.724137931	28.7508879044	200.0	114.0	177.724137931	28.7508879044	5154	336955
79.124675989151	66	63.9723	64.1551	180.142857143	25.26956708	200.0	116.0	180.142857143	25.26956708	5044	341999
80.18375849723816	67	64.4436	64.5885	178.714285714	25.1436688181	200.0	107.0	178.714285714	25.1436688181	5004	347003
81.16646313667297	68	63.7567	63.9248	179.321428571	20.8035944206	200.0	125.0	179.321428571	20.8035944206	5021	352024
82.15727615356445	69	62.8965	63.0486	174.965517241	30.2398261702	200.0	105.0	174.965517241	30.2398261702	5074	357098
83.25268769264221	70	62.7327	62.9099	176.379310345	31.8687110557	200.0	89.0	176.379310345	31.8687110557	5115	362213
84.35414266586304	71	61.1474	61.4935	165.193548387	30.2978966105	200.0	96.0	165.193548387	30.2978966105	5121	367334
85.31805181503296	72	65.2806	65.3344	170.033333333	26.4266069626	200.0	128.0	170.033333333	26.4266069626	5101	372435
86.28797817230225	73	66.3978	66.432	174.827586207	29.8537457541	200.0	97.0	174.827586207	29.8537457541	5070	377505
87.19825553894043	74	62.9904	63.1048	166.8	31.9033958485	200.0	95.0	166.8	31.9033958485	5004	382509
88.17012357711792	75	67.381	67.5397	171.5	33.0683635317	200.0	97.0	171.5	33.0683635317	5145	387654
89.10664129257202	76	76.8352	76.9982	186.666666667	20.0222098902	200.0	138.0	186.666666667	20.0222098902	5040	392694
90.19278693199158	77	72.7261	73.018	179.678571429	29.2795071819	200.0	98.0	179.678571429	29.2795071819	5031	397725
91.20422506332397	78	74.5859	74.9041	182.25	27.5831535025	200.0	90.0	182.25	27.5831535025	5103	402828
92.2759599685669	79	76.7961	76.9133	184.464285714	27.3763220723	200.0	106.0	184.464285714	27.3763220723	5165	407993
93.22883582115173	80	79.8089	79.9707	186.518518519	22.5361772866	200.0	119.0	186.518518519	22.5361772866	5036	413029
94.15688395500183	81	84.9747	85.577	198.038461538	5.04960599553	200.0	180.0	198.038461538	5.04960599553	5149	418178
95.10638380050659	82	85.3061	86.2484	198.884615385	4.06038007957	200.0	181.0	198.884615385	4.06038007957	5171	423349
96.01620411872864	83	86.5517	87.7828	196.115384615	12.5401721344	200.0	140.0	196.115384615	12.5401721344	5099	428448
96.89960670471191	84	89.4855	90.2419	199.884615385	0.576923076923	200.0	197.0	199.884615385	0.576923076923	5197	433645
98.01973676681519	85	89.4735	89.8323	195.615384615	15.3123301826	200.0	136.0	195.615384615	15.3123301826	5086	438731
98.96733522415161	86	91.1718	91.2406	200.0	0.0	200.0	200.0	200.0	0.0	5200	443931
99.97631287574768	87	92.3225	92.3948	200.0	0.0	200.0	200.0	200.0	0.0	5200	449131
101.58802056312561	88	94.3353	94.3559	200.0	0.0	200.0	200.0	200.0	0.0	5200	454331
103.51233172416687	89	95.4362	95.4974	200.0	0.0	200.0	200.0	200.0	0.0	5200	459531
104.93304371833801	90	96.4957	96.7137	197.153846154	14.2307692308	200.0	126.0	197.153846154	14.2307692308	5126	464657
106.00380778312683	91	97.1295	97.257	200.0	0.0	200.0	200.0	200.0	0.0	5200	469857
107.23216843605042	92	99.0034	99.133	200.0	0.0	200.0	200.0	200.0	0.0	5200	475057
108.3852117061615	93	99.5393	99.8211	200.0	0.0	200.0	200.0	200.0	0.0	5200	480257
109.41200399398804	94	100.59	100.705	200.0	0.0	200.0	200.0	200.0	0.0	5200	485457
110.42424368858337	95	101.24	101.525	198.0	10.0	200.0	148.0	198.0	10.0	5148	490605
111.44852590560913	96	104.191	104.695	199.5	2.5	200.0	187.0	199.5	2.5	5187	495792
112.47563648223877	97	104.505	105.301	200.0	0.0	200.0	200.0	200.0	0.0	5200	500992
113.62234139442444	98	105.998	106.57	195.615384615	21.9230769231	200.0	86.0	195.615384615	21.9230769231	5086	506078
114.79388570785522	99	103.161	104.601	185.571428571	34.4968203208	200.0	58.0	185.571428571	34.4968203208	5196	511274
