Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
18.172881364822388	55	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	61569
18.71304988861084	56	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	63569
19.253753662109375	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	65569
19.801817417144775	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	67569
20.397429704666138	59	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	69569
21.003329038619995	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	71569
21.59552502632141	61	996.0	4.0	1000.0	992.0	996.0	4.0	1992	73561
22.167306184768677	62	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	75561
22.58139419555664	63	744.5	255.5	1000.0	489.0	744.5	255.5	1489	77050
23.05285882949829	64	911.5	88.5	1000.0	823.0	911.5	88.5	1823	78873
23.357467889785767	65	578.5	164.5	743.0	414.0	578.5	164.5	1157	80030
23.90194034576416	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	82030
24.28085994720459	67	696.5	303.5	1000.0	393.0	696.5	303.5	1393	83423
24.86566996574402	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	85423
25.446897983551025	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	87423
25.834661722183228	70	673.0	327.0	1000.0	346.0	673.0	327.0	1346	88769
26.388571739196777	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	90769
26.977169275283813	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	92769
27.527864933013916	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	94769
27.850305795669556	74	576.0	424.0	1000.0	152.0	576.0	424.0	1152	95921
28.34724450111389	75	902.0	98.0	1000.0	804.0	902.0	98.0	1804	97725
28.906691074371338	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	99725
29.467271327972412	77	939.0	61.0	1000.0	878.0	939.0	61.0	1878	101603
29.97605299949646	78	918.0	82.0	1000.0	836.0	918.0	82.0	1836	103439
30.260231494903564	79	341.333333333	129.012488629	521.0	224.0	341.333333333	129.012488629	1024	104463
30.664674520492554	80	495.333333333	277.073195303	878.0	231.0	495.333333333	277.073195303	1486	105949
31.110047101974487	81	853.5	146.5	1000.0	707.0	853.5	146.5	1707	107656
31.629459381103516	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	109656
32.16753029823303	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	111656
32.698683738708496	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	113656
33.22812867164612	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	115656
33.75537300109863	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	117656
34.33492708206177	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	119656
34.87772345542908	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	121656
35.413063526153564	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	123656
35.829318046569824	90	766.5	233.5	1000.0	533.0	766.5	233.5	1533	125189
36.412583351135254	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	127189
36.941317319869995	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	129189
37.47605037689209	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	131189
38.00126123428345	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	133189
38.5306031703949	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	135189
39.116726875305176	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	137189
39.656400203704834	97	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	139189
40.20461130142212	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	141189
40.740933895111084	99	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	143189
